Type,File,Line,CLJ,CQL,CLJ_Code,CQL_Column,CQL_Code
logic_as_control_flow,notes.c,1201,-,+,,8,"	ret = for_each_note(t, flags, write_each_note, &cb_data) ||
	      write_each_non_note_until(NULL, &cb_data) ||"
logic_as_control_flow,notes.c,1274,-,+,,6,"	if (!(msg = repo_read_object_file(the_repository, oid, &type, &msglen)) || type != OBJ_BLOB) {"
logic_as_control_flow,notes.c,1279,-,+,,6,"	if (output_encoding && *output_encoding &&
	    !is_encoding_utf8(output_encoding)) {"
logic_as_control_flow,notes.c,1295,-,+,,7,"		if (!ref || !strcmp(ref, GIT_NOTES_DEFAULT_REF)) {"
logic_as_control_flow,object-file-convert.c,100,-,+,,6,"	if ((entry_len >= size) ||
	    memcmp(buffer, ""object "", 7) || buffer[entry_len] != '\n')"
logic_as_control_flow,object-file-convert.c,158,-,+,,7,"		if (((bufptr + 5) < eol) && !memcmp(bufptr, ""tree "", 5))"
logic_as_control_flow,object-file-convert.c,160,-,+,,8,"			if (((bufptr + tree_entry_len) != eol) ||
			    parse_oid_hex_algop(bufptr + 5, &oid, &p, from) ||"
logic_as_control_flow,object-file-convert.c,170,-,+,,12,"		else if (((bufptr + 7) < eol) && !memcmp(bufptr, ""parent "", 7))"
logic_as_control_flow,object-file-convert.c,172,-,+,,8,"			if (((bufptr + parent_entry_len) != eol) ||
			    parse_oid_hex_algop(bufptr + 7, &oid, &p, from) ||"
logic_as_control_flow,object-file-convert.c,183,-,+,,12,"		else if (((bufptr + 9) < eol) && !memcmp(bufptr, ""mergetag "", 9))"
logic_as_control_flow,object-file-convert.c,214,-,+,,12,"		else if (((bufptr + 7) < tail) && !memcmp(bufptr, ""author "", 7))"
logic_as_control_flow,object-file-convert.c,216,-,+,,12,"		else if (((bufptr + 10) < tail) && !memcmp(bufptr, ""committer "", 10))"
logic_as_control_flow,object-file-convert.c,218,-,+,,12,"		else if (((bufptr + 9) < tail) && !memcmp(bufptr, ""encoding "", 9))"
logic_as_control_flow,object-file-convert.c,220,-,+,,12,"		else if (((bufptr + 6) < tail) && !memcmp(bufptr, ""gpgsig"", 6))"
logic_as_control_flow,object-file.c,335,-,+,,7,"		if (lstat(path, &st) || !S_ISLNK(st.st_mode) ||"
logic_as_control_flow,object-file.c,378,-,+,,8,"			if (errno == EEXIST &&
			    !stat(path, &st) && S_ISDIR(st.st_mode))"
logic_as_control_flow,object-file.c,394,-,+,,14,		} else if (share && adjust_shared_perm(path)) {
logic_as_control_flow,object-file.c,519,-,+,,6,	if (!is_absolute_path(entry->buf) && relative_base) {
logic_as_control_flow,object-file.c,573,-,+,,13,"	} else if (*string == '""' && !unquote_c_style(out, string, &end)) {"
logic_as_control_flow,object-file.c,763,-,+,,6,"	if (!repo && is_directory(mkpath(""%s/.git/objects"", ref_git))) {"
logic_as_control_flow,object-file.c,872,-,+,,7,"		if (parse_oid_hex(line.buf, &oid, &p) || *p) {"
logic_as_control_flow,object-file.c,973,-,+,,6,	if (freshen && !freshen_file(fn))
logic_as_control_flow,object-file.c,1006,-,+,,9,"	return check_and_freshen_local(oid, freshen) ||
	       check_and_freshen_nonlocal(oid, freshen);"
logic_as_control_flow,object-file.c,1613,-,+,,7,"		if (r == the_repository &&
		    register_all_submodule_odb_as_alternates())"
logic_as_control_flow,object-file.c,1619,-,+,,7,		if (fetch_if_missing && repo_has_promisor_remote(r) &&
logic_as_control_flow,object-file.c,1629,-,+,,8,"			if ((flags & OBJECT_INFO_LOOKUP_REPLACE) && !oideq(real, oid))"
logic_as_control_flow,object-file.c,1751,-,+,,6,	if (oid->algo && (hash_algo_by_ptr(r->hash_algo) != oid->algo))
logic_as_control_flow,object-file.c,1783,-,+,,6,"	if (repo_has_object_file_with_flags(the_repository, oid, OBJECT_INFO_QUICK | OBJECT_INFO_SKIP_FETCH_OBJECT) ||
	    find_cached_object(oid))"
logic_as_control_flow,object-file.c,1855,-,+,,7,"		if (ref_length + the_hash_algo->hexsz > isize ||
		    memcmp(buffer, ref_type, ref_length) ||"
logic_as_control_flow,object-file.c,2015,-,+,,7,"		if (mkdir(tmp->buf, 0777) && errno != EEXIST)"
logic_as_control_flow,object-file.c,2185,-,+,,7,"		if (utime(tmp_file.buf, &utb) < 0 &&
		    !(flags & HASH_SILENT))"
logic_as_control_flow,object-file.c,2291,-,+,,6,	if (freshen_packed_object(oid) || freshen_loose_object(oid)) {
logic_as_control_flow,object-file.c,2304,-,+,,7,		if (mkdir_in_gitdir(dir.buf) && errno != EEXIST) {
logic_as_control_flow,object-file.c,2352,-,+,,6,	if (freshen_packed_object(oid) || freshen_loose_object(oid))
logic_as_control_flow,object-file.c,2396,-,+,,6,	if (freshen_packed_object(oid) || freshen_loose_object(oid))
logic_as_control_flow,object-file.c,2630,-,+,,6,"	if (type == OBJ_BLOB && path && would_convert_to_git_filter_fd(istate, path))"
logic_as_control_flow,object-file.c,2634,-,+,,11,"	else if (st->st_size <= big_file_threshold || type != OBJ_BLOB ||
		 (path && would_convert_to_git(istate, path)))"
logic_as_control_flow,object-file.c,2635,-,+,,5,"		 (path && would_convert_to_git(istate, path)))"
logic_as_control_flow,object-file.c,2742,-,+,,7,"		if (namelen == the_hash_algo->hexsz - 2 &&
		    !hex_to_bytes(oid.hash + 1, de->d_name,
				  the_hash_algo->rawsz - 1)) {"
logic_as_control_flow,object-name.c,170,-,+,,6,	if (open_pack_index(p) || !p->num_objects)
logic_as_control_flow,object-name.c,436,-,+,,7,		if (!parse_tag(tag) && tag->tag) {
logic_as_control_flow,object-name.c,690,-,+,,9,"	while (mad->hex[i] && mad->hex[i] == get_hex_char_from_oid(oid, i))"
logic_as_control_flow,object-name.c,753,-,+,,6,	if (open_pack_index(p) || !p->num_objects)
logic_as_control_flow,object-name.c,909,-,+,,7,"		if (suffix_len <= len
		    && !strncasecmp(string, suffix[i], suffix_len))"
logic_as_control_flow,object-name.c,951,-,+,,6,"	if (len == r->hash_algo->hexsz && !get_oid_hex(str, oid)) {"
logic_as_control_flow,object-name.c,976,-,+,,9,"				if (!upstream_mark(str + at, len - at) &&
				    !push_mark(str + at, len - at)) {"
logic_as_control_flow,object-name.c,987,-,+,,6,"	if (len && ambiguous_path(str, len))"
logic_as_control_flow,object-name.c,995,-,+,,16,"			detached = (buf.len == r->hash_algo->hexsz && !get_oid_hex(buf.buf, oid));"
logic_as_control_flow,object-name.c,1013,-,+,,6,"	if (warn_ambiguous_refs && !(flags & GET_OID_QUIETLY) &&
	    (refs_found > 1 ||
	     !get_short_oid(r, str, len, &tmp_oid, GET_OID_QUIETLY)))"
logic_as_control_flow,object-name.c,1014,-,+,,7,"	    (refs_found > 1 ||
	     !get_short_oid(r, str, len, &tmp_oid, GET_OID_QUIETLY)))"
logic_as_control_flow,object-name.c,1061,-,+,,15,			} else if (nth == co_cnt && !is_null_oid(oid)) {
logic_as_control_flow,object-name.c,1131,-,+,,7,"		if (repo_parse_commit(r, commit) || !commit->parents)"
logic_as_control_flow,object-name.c,1145,-,+,,14,"		if (!o || (!o->parsed && !parse_object(r, &o->oid)))"
logic_as_control_flow,object-name.c,1223,-,+,,14,"		if (!o || (!o->parsed && !parse_object(r, &o->oid)))"
logic_as_control_flow,object-name.c,1424,-,+,,25,"		matches = negative ^ (p && !regexec(&regex, p + 2, 0, NULL, 0));"
logic_as_control_flow,object-name.c,1618,-,+,,6,"	if ((allowed & INTERPRET_BRANCH_LOCAL) &&
	    starts_with(refname, ""refs/heads/""))"
logic_as_control_flow,object-name.c,1621,-,+,,6,"	if ((allowed & INTERPRET_BRANCH_REMOTE) &&
	    starts_with(refname, ""refs/remotes/""))"
logic_as_control_flow,object-name.c,1753,-,+,,6,"	if (*name == '-' ||
	    !strcmp(sb->buf, ""refs/heads/HEAD""))"
logic_as_control_flow,object-name.c,1901,-,+,,7,"		if (!S_ISSPARSEDIR(ce->ce_mode) &&
		    ce_namelen(ce) == namelen &&
		    !memcmp(ce->name, filename, namelen))"
logic_as_control_flow,object-name.c,1918,-,+,,7,"		if (!S_ISSPARSEDIR(ce->ce_mode) &&
		    ce_namelen(ce) == fullname.len &&
		    !memcmp(ce->name, fullname.buf, fullname.len))"
logic_as_control_flow,object-name.c,1940,-,+,,6,"	if (!starts_with(rel, ""./"") && !starts_with(rel, ""../""))"
logic_as_control_flow,object-name.c,1943,-,+,,6,	if (r != the_repository || !is_inside_work_tree())
logic_as_control_flow,object-name.c,2036,-,+,,8,"			if (ce_namelen(ce) != namelen ||
			    memcmp(ce->name, cp, namelen))"
logic_as_control_flow,object.c,239,-,+,,8,"			if (save_commit_buffer &&
			    !get_cached_commit_buffer(r, commit, NULL)) {"
logic_as_control_flow,object.c,293,-,+,,6,"	if ((!obj || obj->type == OBJ_BLOB) &&
	    oid_object_info(r, oid, NULL) == OBJ_BLOB) {"
logic_as_control_flow,object.c,295,-,+,,7,"		if (!skip_hash && stream_object_signature(r, repl) < 0) {"
logic_as_control_flow,object.c,308,-,+,,6,"	if (skip_hash && discard_tree &&
	    (!obj || obj->type == OBJ_TREE) &&
	    oid_object_info(r, oid, NULL) == OBJ_TREE) {"
logic_as_control_flow,object.c,316,-,+,,7,"		if (!skip_hash &&
		    check_object_signature(r, repl, buffer, size, type) < 0) {"
logic_as_control_flow,object.c,478,-,+,,7,"		if (item == object->item && !strcmp(object->name, name))"
logic_as_control_flow,oid-array.h,132,-,+,,11,"	} while (cur < array->nr &&
		 oideq(array->oid + cur, array->oid + cur - 1));"
logic_as_control_flow,oidset.c,82,-,+,,7,"		if (parse_oid_hex(sb.buf, &oid, &p) || *p != '\0')"
logic_as_control_flow,pack-bitmap-write.c,280,-,+,,7,"		if (old_bitmap && bitmap_for_commit(old_bitmap, commit)) {"
logic_as_control_flow,pack-bitmap-write.c,441,-,+,,8,"			if (old && !rebuild_bitmap(mapping, old, remapped)) {"
logic_as_control_flow,pack-bitmap.c,500,+,+,!(bitmap_git->commits = read_bitmap_1(bitmap_git)) || !(bitmap_git->trees = read_bitmap_1(bitmap_git)) || !(bitmap_git->blobs = read_bitmap_1(bitmap_git)) || !(bitmap_git->tags = read_bitmap_1(bitmap_git)),6,"	if (!(bitmap_git->commits = read_bitmap_1(bitmap_git)) ||
		!(bitmap_git->trees = read_bitmap_1(bitmap_git)) ||"
logic_as_control_flow,pack-bitmap.c,506,-,+,,6,	if (!bitmap_git->table_lookup && load_bitmap_entries_v1(bitmap_git) < 0)
logic_as_control_flow,pack-bitmap.c,574,-,+,,6,	if (!found || trace2_is_enabled())
logic_as_control_flow,pack-bitmap.c,584,-,+,,6,"	if (!open_bitmap(r, bitmap_git) && !load_bitmap(r, bitmap_git))"
logic_as_control_flow,pack-bitmap.c,596,-,+,,6,"	if (!open_midx_bitmap_1(bitmap_git, midx) && !load_bitmap(r, bitmap_git))"
logic_as_control_flow,pack-bitmap.c,769,+,+,"hash_pos < kh_end(bitmap_git->bitmaps) && (xor_bitmap = kh_value(bitmap_git->bitmaps, hash_pos))",7,"		if (hash_pos < kh_end(bitmap_git->bitmaps) &&
			(xor_bitmap = kh_value(bitmap_git->bitmaps, hash_pos)))"
logic_as_control_flow,pack-bitmap.c,971,-,+,,6,"	if (data->seen && bitmap_get(data->seen, bitmap_pos))"
logic_as_control_flow,pack-bitmap.c,1020,-,+,,7,"	if ((data->seen && bitmap_get(data->seen, bitmap_pos)) ||"
logic_as_control_flow,pack-bitmap.c,1131,-,+,,7,"		if (object->type != OBJ_COMMIT ||
		    bitmap_walk_contains(bitmap_git, cb.base, &object->oid))"
logic_as_control_flow,pack-bitmap.c,1222,-,+,,7,"		if (object->type == OBJ_COMMIT &&
		    add_commit_to_bitmap(bitmap_git, &base, (struct commit *)object)) {"
logic_as_control_flow,pack-bitmap.c,1256,-,+,,7,"		if (pos < 0 || base == NULL || !bitmap_get(base, pos)) {"
logic_as_control_flow,pack-bitmap.c,1352,-,+,,14,"	for (i = 0; i < objects->word_alloc &&
			ewah_iterator_next(&filter, &it); i++) {"
logic_as_control_flow,pack-bitmap.c,1463,-,+,,7,"	     i < to_filter->word_alloc && ewah_iterator_next(&mask, &it);"
logic_as_control_flow,pack-bitmap.c,1477,-,+,,7,"		if (eindex->objects[i]->type == type &&
		    bitmap_get(to_filter, pos) &&"
logic_as_control_flow,pack-bitmap.c,1547,-,+,,7,"	     i < to_filter->word_alloc && ewah_iterator_next(&mask, &it);"
logic_as_control_flow,pack-bitmap.c,1560,-,+,,8,"			if (!bitmap_get(tips, pos) &&
			    get_size_by_pos(bitmap_git, pos) >= limit)"
logic_as_control_flow,pack-bitmap.c,1568,-,+,,7,"		if (eindex->objects[i]->type == OBJ_BLOB &&
		    bitmap_get(to_filter, pos) &&"
logic_as_control_flow,pack-bitmap.c,1760,-,+,,7,"		if (haves && !in_bitmapped_pack(bitmap_git, haves))"
logic_as_control_flow,pack-bitmap.c,2052,-,+,,6,	if (!bitmap_is_midx(bitmap_git) || !bitmap_git->midx->chunk_bitmapped_packs)
logic_as_control_flow,pack-bitmap.c,2132,-,+,,9,"	return idx >= 0 && bitmap_get(bitmap, idx);"
logic_as_control_flow,pack-bitmap.c,2164,-,+,,9,"	while (i < objects->word_alloc && ewah_iterator_next(&filter, &it)) {"
logic_as_control_flow,pack-bitmap.c,2170,-,+,,7,"		if (eindex->objects[i]->type == type &&
		    bitmap_get(objects,
			       st_add(bitmap_num_objects(bitmap_git), i)))"
logic_as_control_flow,pack-bitmap.c,2513,-,+,,9,"	return bitmap_git &&
		bitmap_walk_contains(bitmap_git, bitmap_git->haves, oid);"
logic_as_control_flow,pack-bitmap.c,2527,-,+,,14,"	for (i = 0; i < result->word_alloc &&
			ewah_iterator_next(&filter, &it); i++) {"
logic_as_control_flow,pack-bitmap.c,2655,-,+,,6,"	if (fd < 0 || fstat(fd, &st)) {"
logic_as_control_flow,pack-check.c,147,-,+,,12,"		else if (data && check_object_signature(r, &oid, data, size,
							type) < 0)"
logic_as_control_flow,pack-check.c,151,-,+,,12,"		else if (!data && stream_object_signature(r, &oid) < 0)"
logic_as_control_flow,pack-objects.c,461,+,+,"oe_type(entry) == OBJ_BLOB && oe_size_greater_than(&to_pack, entry, big_file_threshold) && (st = open_istream(the_repository, &entry->idx.oid, &type, &size, NULL)) != NULL",7,"		if (oe_type(entry) == OBJ_BLOB &&
		    oe_size_greater_than(&to_pack, entry, big_file_threshold) &&"
logic_as_control_flow,pack-objects.c,590,-,+,,6,"	if (!pack_to_stdout && p->index_version > 1 &&
	    check_pack_crc(p, &w_curs, offset, datalen,
			   pack_pos_to_index(p, pos))) {"
logic_as_control_flow,pack-objects.c,602,-,+,,6,"	if (!pack_to_stdout && p->index_version == 1 &&
	    check_pack_inflate(p, &w_curs, offset, datalen, entry_size)) {"
logic_as_control_flow,pack-objects.c,685,-,+,,11,"	else if (oe_type(entry) == OBJ_REF_DELTA ||
		 oe_type(entry) == OBJ_OFS_DELTA)"
logic_as_control_flow,pack-objects.c,802,-,+,,6,"	if (e->filled || oe_layer(&to_pack, e) != write_layer)"
logic_as_control_flow,pack-objects.c,886,-,+,,7,"		if (oe_type(&objects[i]) != OBJ_COMMIT &&
		    oe_type(&objects[i]) != OBJ_TAG)"
logic_as_control_flow,pack-objects.c,905,-,+,,7,"		if (!objects[i].filled && oe_layer(&to_pack, &objects[i]) == write_layer)"
logic_as_control_flow,pack-objects.c,1431,-,+,,6,"	if (reuse_packfile_bitmap &&
	    bitmap_walk_contains(bitmap_git, reuse_packfile_bitmap, oid))"
logic_as_control_flow,pack-objects.c,1562,-,+,,6,	if (!exclude && local && has_loose_object_nonlocal(oid))
logic_as_control_flow,pack-objects.c,1606,-,+,,9,"				if (skip_prefix(ex->uri,
						uri_protocols.items[i].string,
						&p) &&
				    *p == ':') {"
logic_as_control_flow,pack-objects.c,1673,-,+,,17,"			    exclude, name && no_try_delta(name),"
logic_as_control_flow,pack-objects.c,1739,-,+,,7,"		if (ent && oideq(&ent->oid, oid)) {"
logic_as_control_flow,pack-objects.c,1888,-,+,,6,	if (!num_preferred_base || check_pbase_path(hash))
logic_as_control_flow,pack-objects.c,1995,-,+,,6,"	if (thin && bitmap_has_oid_in_uninteresting(bitmap_git, base_oid)) {"
logic_as_control_flow,pack-objects.c,2072,-,+,,8,			if (oe_type(entry) < OBJ_COMMIT || oe_type(entry) > OBJ_BLOB)
logic_as_control_flow,pack-objects.c,2120,-,+,,7,"		if (have_base &&
		    can_reuse_delta(&base_ref, entry, &base_entry)) {"
logic_as_control_flow,pack-objects.c,2396,-,+,,7,"		if (entry->type_valid &&
		    oe_size_greater_than(&to_pack, entry, big_file_threshold))"
logic_as_control_flow,pack-objects.c,3096,-,+,,9,"	return packlist_find(&to_pack, oid) ||
		(reuse_packfile_bitmap &&
		 bitmap_walk_contains(bitmap_git, reuse_packfile_bitmap, oid));"
logic_as_control_flow,pack-objects.c,3097,-,+,,4,"		(reuse_packfile_bitmap &&
		 bitmap_walk_contains(bitmap_git, reuse_packfile_bitmap, oid));"
logic_as_control_flow,pack-objects.c,3117,-,+,,7,		if (!tag || parse_tag(tag) || !tag->tagged)
logic_as_control_flow,pack-objects.c,3135,-,+,,6,"	if (!peel_iterated_oid(oid, &peeled) && obj_is_packed(&peeled))"
logic_as_control_flow,pack-objects.c,3176,-,+,,7,"		if (!entry->type_valid ||
		    oe_size_less_than(&to_pack, entry, 50))"
logic_as_control_flow,pack-objects.c,3311,-,+,,7,"		if (parse_oid_hex(v, &ex->e.oid, &oid_end) ||
		    *oid_end != ' ' ||"
logic_as_control_flow,pack-objects.c,3396,-,+,,21,	oe->no_try_delta = name && no_try_delta(name);
logic_as_control_flow,pack-objects.c,3551,-,+,,7,		if (!pack && type == OBJ_BLOB && !has_loose_object(oid)) {
logic_as_control_flow,pack-objects.c,3569,-,+,,13,"					    0, name && no_try_delta(name),"
logic_as_control_flow,pack-objects.c,3804,-,+,,7,"		if (ent && depth > oe_tree_depth(&to_pack, ent))"
logic_as_control_flow,pack-objects.c,3831,-,+,,6,"	if (!has_object(the_repository, &obj->oid, 0) && is_promisor_object(&obj->oid))"
logic_as_control_flow,pack-objects.c,3955,-,+,,7,"		if ((!p->pack_local || p->pack_keep ||
				p->pack_keep_in_core) &&
			find_pack_entry_one(oid->hash, p)) {"
logic_as_control_flow,pack-objects.c,4008,-,+,,8,"			if (!packlist_find(&to_pack, &oid) &&
			    !has_sha1_pack_kept_or_nonlocal(&oid) &&"
logic_as_control_flow,pack-objects.c,4156,-,+,,6,	if (use_bitmap_index && !get_object_list_from_bitmap(revs))
logic_as_control_flow,pack-objects.c,4539,-,+,,6,	if (!use_internal_rev_list || (!pack_to_stdout && write_bitmap_index) || is_repository_shallow(the_repository))
logic_as_control_flow,pack-redundant.c,571,-,+,,6,"	if (argc == 2 && !strcmp(argv[1], ""-h""))"
logic_as_control_flow,pack-revindex.c,301,-,+,,6,"	if (r->settings.pack_read_reverse_index &&
	    !load_pack_revindex_from_disk(p))"
logic_as_control_flow,pack-write.c,129,-,+,,7,"		if ((opts->flags & WRITE_IDX_STRICT) &&
		    (i && oideq(&list[-2]->oid, &obj->oid)))"
logic_as_control_flow,pack-write.c,130,-,+,,8,"		    (i && oideq(&list[-2]->oid, &obj->oid)))"
logic_as_control_flow,pack-write.c,278,-,+,,6,	if (rev_name && adjust_shared_perm(rev_name) < 0)
logic_as_control_flow,pack-write.c,465,-,+,,6,"	if (read_in_full(ip_out, packname, len) == len && packname[len-1] == '\n') {"
logic_as_control_flow,packed-backend.c,380,-,+,,7,"		if (sorted &&
		    nr > 1 &&
		    cmp_packed_ref_records(&records[nr - 2],
					   &records[nr - 1]) >= 0)"
logic_as_control_flow,packed-backend.c,436,-,+,,9,	while (++p < end && (p[-1] != '\n' || p[0] == '^'))
logic_as_control_flow,packed-backend.c,733,-,+,,6,"	if (refs->snapshot &&
	    !stat_validity_check(&refs->snapshot->validity, refs->path))"
logic_as_control_flow,packed-backend.c,861,+,+,"iter->eof - p < the_hash_algo->hexsz + 2 || parse_oid_hex(p, &iter->oid, &p) || !isspace(*p++)",6,"	if (iter->eof - p < the_hash_algo->hexsz + 2 ||
	    parse_oid_hex(p, &iter->oid, &p) ||"
logic_as_control_flow,packed-backend.c,878,+,-,"iter->eof - p < snapshot_hexsz(iter->snapshot) + 2 || parse_oid_hex(p, &iter->oid, &p) || !isspace(*p++)",,
logic_as_control_flow,packed-backend.c,882,-,+,,6,"	if (iter->snapshot->peeled == PEELED_FULLY ||
	    (iter->snapshot->peeled == PEELED_TAGS &&
	     starts_with(iter->base.refname, ""refs/tags/"")))"
logic_as_control_flow,packed-backend.c,883,-,+,,7,"	    (iter->snapshot->peeled == PEELED_TAGS &&
	     starts_with(iter->base.refname, ""refs/tags/"")))"
logic_as_control_flow,packed-backend.c,891,+,+,"iter->eof - p < the_hash_algo->hexsz + 1 || parse_oid_hex(p, &iter->peeled, &p) || *p++ != '\n'",7,"		if (iter->eof - p < the_hash_algo->hexsz + 1 ||
		    parse_oid_hex(p, &iter->peeled, &p) ||"
logic_as_control_flow,packed-backend.c,908,+,-,"iter->eof - p < snapshot_hexsz(iter->snapshot) + 1 || parse_oid_hex(p, &iter->peeled, &p) || *p++ != '\n'",,
logic_as_control_flow,packed-backend.c,923,-,+,,7,"		if (iter->flags & DO_FOR_EACH_PER_WORKTREE_ONLY &&
		    !is_per_worktree_ref(iter->base.refname))"
logic_as_control_flow,packed-backend.c,927,-,+,,7,"		if (!(iter->flags & DO_FOR_EACH_INCLUDE_BROKEN) &&
		    !ref_resolves_to_object(iter->base.refname, iter->repo,
					    &iter->oid, iter->flags))"
logic_as_control_flow,packed-backend.c,1148,-,+,,6,"	if (fprintf(fh, ""%s %s\n"", oid_to_hex(oid), refname) < 0 ||
	    (peeled && fprintf(fh, ""^%s\n"", oid_to_hex(peeled)) < 0))"
logic_as_control_flow,packed-backend.c,1149,-,+,,7,"	    (peeled && fprintf(fh, ""^%s\n"", oid_to_hex(peeled)) < 0))"
logic_as_control_flow,packed-backend.c,1381,-,+,,8,"			if ((update->flags & REF_HAVE_OLD) &&
			    !is_null_oid(&update->old_oid)) {"
logic_as_control_flow,packed-backend.c,1433,-,+,,6,"	if (fflush(out) ||
	    fsync_component(FSYNC_COMPONENT_REFERENCE, get_tempfile_fd(refs->tempfile)) ||"
logic_as_control_flow,packed-backend.c,1511,-,+,,7,		if ((update->flags & REF_HAVE_NEW) && !is_null_oid(&update->new_oid))
logic_as_control_flow,packed-backend.c,1537,-,+,,7,"		if (!refs_read_raw_ref(ref_store, update->refname, &oid,
				       &referent, &type, &failure_errno) ||
		    failure_errno != ENOENT) {"
logic_as_control_flow,packed-backend.c,1571,-,+,,7,		if (data->own_lock && is_lock_file_locked(&refs->lock)) {
logic_as_control_flow,packfile.c,557,-,+,,9,	while (pack_max_fds <= pack_open_fds && close_one_pack())
logic_as_control_flow,packfile.c,561,-,+,,6,"	if (p->pack_fd < 0 || fstat(p->pack_fd, &st))"
logic_as_control_flow,packfile.c,637,-,+,,6,	if (!p->pack_size && p->pack_fd == -1 && open_packed_git(p))
logic_as_control_flow,packfile.c,644,-,+,,6,"	if (!win || !in_window(win, offset)) {"
logic_as_control_flow,packfile.c,655,-,+,,8,			if (p->pack_fd == -1 && open_packed_git(p))
logic_as_control_flow,packfile.c,665,-,+,,11,"			while (packed_git_limit < pack_mapped
				&& unuse_one_window(p))"
logic_as_control_flow,packfile.c,741,-,+,,6,"	if (stat(p->pack_name, &st) || !S_ISREG(st.st_mode)) {"
logic_as_control_flow,packfile.c,752,-,+,,6,"	if (path_len < the_hash_algo->hexsz ||
	    get_hash_hex(path + path_len - the_hash_algo->hexsz, p->hash))"
logic_as_control_flow,packfile.c,793,-,+,,7,"		if (baselen != -1 &&
		    strncmp(path, list->items[first].string, baselen)) {"
logic_as_control_flow,packfile.c,862,-,+,,6,"	if (strip_suffix_mem(full_name, &base_len, "".idx"") &&
	    !(data->m && midx_contains_pack(data->m, file_name))) {"
logic_as_control_flow,packfile.c,863,-,+,,8,"	    !(data->m && midx_contains_pack(data->m, file_name))) {"
logic_as_control_flow,packfile.c,883,-,+,,6,"	if (starts_with(file_name, ""multi-pack-index"") &&
	    (ends_with(file_name, "".bitmap"") || ends_with(file_name, "".rev"")))"
logic_as_control_flow,packfile.c,884,-,+,,7,"	    (ends_with(file_name, "".bitmap"") || ends_with(file_name, "".rev"")))"
logic_as_control_flow,packfile.c,886,-,+,,6,"	if (ends_with(file_name, "".idx"") ||
	    ends_with(file_name, "".rev"") ||"
logic_as_control_flow,packfile.c,906,-,+,,9,"	while (data.m && strcmp(data.m->object_dir, objdir))"
logic_as_control_flow,packfile.c,2020,-,+,,6,"	if (oidset_size(&p->bad_objects) &&
	    oidset_contains(&p->bad_objects, oid))"
logic_as_control_flow,packfile.c,2058,-,+,,7,"		if (!p->multi_pack_index && fill_pack_entry(oid, e, p)) {"
logic_as_control_flow,pager.c,71,-,+,,6,"	if (!*pager || !strcmp(pager, ""cat""))"
logic_as_control_flow,pager.c,177,+,+,col_string && (n_cols = atoi(col_string)) > 0,6,	if (col_string && (n_cols = atoi(col_string)) > 0) {
logic_as_control_flow,pager.c,184,-,+,,7,"		if (!ioctl(1, TIOCGWINSZ, &ws) && ws.ws_col) {"
logic_as_control_flow,pager.c,239,-,+,,6,"	if (skip_prefix(var, ""pager."", &cmd) && !strcmp(cmd, data->cmd)) {"
logic_as_control_flow,parallel-checkout.c,156,-,+,,6,"	if (parallel_checkout.status != PC_ACCEPTING_ENTRIES ||
	    !is_eligible_for_parallel_checkout(ce, ca))"
logic_as_control_flow,parallel-checkout.c,350,-,+,,6,"	if (dir_sep && !has_dirs_only_path(path.buf, dir_sep - path.buf,
					   state->base_dir_len)) {"
logic_as_control_flow,parallel-checkout.c,394,-,+,,6,"	if (state->refresh_cache && !fstat_done && lstat(path.buf, &pc_item->st) < 0) {"
logic_as_control_flow,parse-options-cb.c,308,-,+,,11,"	else if (!arg || !strcmp(arg, ""direct""))"
logic_as_control_flow,parse-options.c,346,-,+,,7,"		if (has_string(one_opt->long_name, group) &&
		    has_string(another_opt->long_name, group))"
logic_as_control_flow,parse-options.c,365,-,+,,6,"	if (abbrev->option &&
	    !(abbrev->flags == flags && is_alias(p, abbrev->option, option))) {"
logic_as_control_flow,parse-options.c,366,-,+,,8,"	    !(abbrev->flags == flags && is_alias(p, abbrev->option, option))) {"
logic_as_control_flow,parse-options.c,430,-,+,,7,"		if (allow_unset && starts_with(""no-"", arg))"
logic_as_control_flow,parse-options.c,474,-,+,,7,"		if (options->type == OPTION_SUBCOMMAND &&
		    !strcmp(options->long_name, arg)) {"
logic_as_control_flow,parse-options.c,568,-,+,,7,"		if (opts->argh &&
		    strcspn(opts->argh, "" _"") != strlen(opts->argh))"
logic_as_control_flow,parse-options.c,781,-,+,,8,"			if (!name || strcmp(name, source))"
logic_as_control_flow,parse-options.c,880,-,+,,7,"		if (internal_help && ctx->total == 1 && !strcmp(arg + 1, ""h""))"
logic_as_control_flow,parse-options.c,887,-,+,,7,"		if (ctx->total == 1 && !strcmp(arg, ""--git-completion-helper""))"
logic_as_control_flow,parse-options.c,889,-,+,,7,"		if (ctx->total == 1 && !strcmp(arg, ""--git-completion-helper-all""))"
logic_as_control_flow,parse-options.c,955,-,+,,7,"		if (internal_help && !strcmp(arg + 2, ""help-all""))"
logic_as_control_flow,parse-options.c,957,-,+,,7,"		if (internal_help && !strcmp(arg + 2, ""help""))"
logic_as_control_flow,parse-options.c,1069,-,+,,16,"	int literal = (opts->flags & PARSE_OPT_LITERAL_ARGHELP) ||
		!opts->argh || !!strpbrk(opts->argh, ""()<>[]|"");"
logic_as_control_flow,parse-options.c,1100,-,+,,7,"		if (opts->long_name && !strcmp(opts->long_name, long_name))"
