Type,File,Line,CLJ,CQL,CNL,CLJ_Code,CQL_Column,CQL_Code,CNL_Column,CNL_Code
postIncr,name-hash.c,95,+,+,+,!(dir->nr++),18.0,	while (dir && !(dir->nr++)),17.0,dir -> nr ++
postIncr,name-hash.c,658,+,+,+,*name1++,23.0,		unsigned char c1 = *name1++;,22.0,name1 ++
postIncr,name-hash.c,659,+,+,+,*name2++,23.0,		unsigned char c2 = *name2++;,22.0,name2 ++
postIncr,name-rev.c,211,-,-,+,,,,29.0,parent_number ++
postIncr,name-rev.c,609,-,-,+,,,,14.0,argc --
postIncr,notes-merge.c,43,+,+,+,hex_oid[i++],12.0,			hex_oid[i++] = *path;,11.0,i ++
postIncr,notes.c,135,+,+,+,"while (d->msg_nr--){
    strbuf_release(&d->messages[d->msg_nr]->buf);
    free(d->messages[d->msg_nr]);
}
",9.0,	while (d->msg_nr--) {,8.0,d -> msg_nr --
postIncr,notes.c,439,+,+,+,object_oid.hash + len++,39.0,"			if (hex_to_bytes(object_oid.hash + len++, entry.path, 1))",38.0,len ++
postIncr,notes.c,485,+,+,+,*q++,35.0,"				strbuf_addch(&non_note_path, *q++);",34.0,q ++
postIncr,notes.c,486,+,+,+,*q++,35.0,"				strbuf_addch(&non_note_path, *q++);",34.0,q ++
postIncr,notes.c,548,+,+,+,path[i++],8.0,		path[i++] = hex_hash[j++];,7.0,i ++
postIncr,notes.c,549,+,+,+,path[i++],8.0,		path[i++] = hex_hash[j++];,7.0,i ++
postIncr,notes.c,550,+,+,+,path[i++],8.0,		path[i++] = '/';,7.0,i ++
postIncr,notes.c,603,+,+,+,path[path_len++],11.0,					path[path_len++] = '/';,10.0,path_len ++
postIncr,notes.c,1053,+,+,+,trees[counter++],9.0,		trees[counter++] = t;,8.0,counter ++
postIncr,object-file.c,298,-,-,+,,,,40.0,co ++
postIncr,object-file.c,1385,+,+,+,*hdr++,13.0,		char c = *hdr++;,12.0,hdr ++
postIncr,object-file.c,1403,+,+,+,*hdr++,10.0,	size = *hdr++ - '0';,9.0,hdr ++
postIncr,object-file.c,1787,+,+,+,cached_objects[cached_object_nr++],23.0,	co = &cached_objects[cached_object_nr++];,22.0,cached_object_nr ++
postIncr,object-name.c,883,+,+,+,*path++,12.0,		switch (*path++) {,11.0,path ++
postIncr,object-name.c,1130,+,+,+,"while (generation--){
    if (repo_parse_commit(r, commit) || !commit->parents)
        return MISSING_OBJECT;

    commit = commit->parents->item;
}
",9.0,	while (generation--) {,8.0,generation --
postIncr,object-name.c,1311,+,+,+,*cp++,26.0,			unsigned int digit = *cp++ - '0';,25.0,cp ++
postIncr,object.c,477,-,-,+,,,,21.0,i ++
postIncr,object.h,203,+,+,-,*str++,15.0,	while ((c = *str++) != ' ') {,,
postIncr,oid-array.c,8,+,+,+,array->oid[array->nr++],21.0,"	oidcpy(&array->oid[array->nr++], oid);",20.0,array -> nr ++
postIncr,oidset.h,110,+,-,-,"kh_key(iter->set, iter->iter++)",,,,
postIncr,pack-bitmap-write.c,297,+,+,+,bb->commits[bb->commits_nr++],16.0,			bb->commits[bb->commits_nr++] = commit;,15.0,bb -> commits_nr ++
postIncr,pack-bitmap-write.c,345,+,+,+,bb->commits[bb->commits_nr++],15.0,		bb->commits[bb->commits_nr++] = r->item;,14.0,bb -> commits_nr ++
postIncr,pack-bitmap.c,251,+,+,+,buffer[(*pos)++],16.0,	return buffer[(*pos)++];,15.0,( * pos ) ++
postIncr,pack-bitmap.c,2069,+,+,+,packs[packs_nr++],18.0,"			memcpy(&packs[packs_nr++], &pack, sizeof(pack));",17.0,packs_nr ++
postIncr,pack-bitmap.c,2096,+,+,+,packs[packs_nr++],22.0,		objects_nr = packs[packs_nr++].bitmap_nr;,21.0,packs_nr ++
postIncr,pack-bitmap.c,2165,+,+,+,objects->words[i++],33.0,		eword_t word = objects->words[i++] & filter;,32.0,i ++
postIncr,pack-objects.c,97,+,+,+,mapping[cnt++],10.0,	mapping[cnt++] = NULL;,9.0,cnt ++
postIncr,pack-objects.c,98,-,-,+,,,,54.0,cnt ++
postIncr,pack-objects.c,193,+,+,+,pdata->objects + pdata->nr_objects++,31.0,	new_entry = pdata->objects + pdata->nr_objects++;,30.0,pdata -> nr_objects ++
postIncr,pack-objects.c,232,+,+,+,pdata->ext_bases[pdata->nr_ext++],27.0,	base = &pdata->ext_bases[pdata->nr_ext++];,26.0,pdata -> nr_ext ++
postIncr,pack-objects.c,290,+,+,+,indexed_commits[indexed_commits_nr++],18.0,	indexed_commits[indexed_commits_nr++] = commit;,17.0,indexed_commits_nr ++
postIncr,pack-objects.c,765,+,+,+,written_list[nr_written++],15.0,	written_list[nr_written++] = &e->idx;,14.0,nr_written ++
postIncr,pack-objects.c,804,+,+,+,wo[(*endp)++],5.0,	wo[(*endp)++] = e;,4.0,( * endp ) ++
postIncr,pack-objects.c,1912,+,+,+,window <= num_preferred_base++,16.0,	if (window <= num_preferred_base++),15.0,num_preferred_base ++
postIncr,pack-objects.c,2090,+,+,+,buf[used_0++],12.0,			c = buf[used_0++];,11.0,used_0 ++
postIncr,pack-objects.c,2099,+,+,+,buf[used_0++],13.0,				c = buf[used_0++];,12.0,used_0 ++
postIncr,pack-objects.c,2276,-,-,+,,,,24.0,total_depth ++
postIncr,pack-objects.c,2371,+,+,+,(total_depth--) % (depth + 1),17.0,		cur->depth = (total_depth--) % (depth + 1);,16.0,total_depth --
postIncr,pack-objects.c,2639,+,+,+,!warned++,10.0,				if (!warned++),9.0,warned ++
postIncr,pack-objects.c,2663,+,+,+,!warned++,9.0,			if (!warned++),8.0,warned ++
postIncr,pack-objects.c,2756,+,+,+,*list++,12.0,		entry = *list++;,11.0,list ++
postIncr,pack-objects.c,2856,+,+,+,"while (dist--){
    int src = (dst + 1) % window;
    array[dst] = array[src];
    dst = src;
}
",11.0,			while (dist--) {,10.0,dist --
postIncr,pack-objects.c,3198,+,+,+,delta_list[n++],14.0,		delta_list[n++] = entry;,13.0,n ++
postIncr,pack-objects.h,202,+,+,-,*name++,15.0,	while ((c = *name++) != 0) {,,
postIncr,pack-redundant.c,380,+,+,+,ary[n++],7.0,		ary[n++] = p;,6.0,n ++
postIncr,pack-redundant.c,615,-,+,+,,27.0,			add_pack_file(*(argv + i++));,26.0,i ++
postIncr,pack-revindex.c,148,+,-,+,*off_32++,,,31.0,off_32 ++
postIncr,pack-write.c,125,+,+,+,*list++,33.0,		struct pack_idx_entry *obj = *list++;,32.0,list ++
postIncr,pack-write.c,141,+,+,+,*list++,34.0,			struct pack_idx_entry *obj = *list++;,33.0,list ++
postIncr,pack-write.c,148,+,+,+,*list++,34.0,			struct pack_idx_entry *obj = *list++;,33.0,list ++
postIncr,pack-write.c,152,+,+,+,0x80000000 | nr_large_offset++,23.0,				  ? (0x80000000 | nr_large_offset++),22.0,nr_large_offset ++
postIncr,pack-write.c,160,+,+,+,*list++,34.0,			struct pack_idx_entry *obj = *list++;,33.0,list ++
postIncr,pack-write.c,502,+,+,+,*hdr++,4.0,		*hdr++ = c | 0x80;,3.0,hdr ++
postIncr,packed-backend.c,863,+,-,+,*p++,,,15.0,p ++
postIncr,packed-backend.c,880,+,-,-,*p++,,,,
postIncr,packed-backend.c,893,+,+,+,*p++,8.0,		    *p++ != '\n'),7.0,p ++
postIncr,packed-backend.c,910,+,-,-,*p++,,,,
postIncr,packed-backend.c,1035,+,+,+,iter->jump[iter->jump_nr++],19.0,		e = &iter->jump[iter->jump_nr++];,18.0,iter -> jump_nr ++
postIncr,packed-backend.c,1049,+,-,-,iter->jump[iter->jump_nr++],,,,
postIncr,packed-backend.c,1072,+,+,+,iter->jump[j++],15.0,			iter->jump[j++] = *ours;,14.0,j ++
postIncr,packed-backend.c,1086,+,-,-,iter->jump[j++],,,,
postIncr,packfile.c,688,+,+,+,win->last_used = pack_used_ctr++,20.0,		win->last_used = pack_used_ctr++;,19.0,pack_used_ctr ++
postIncr,packfile.c,1085,+,+,+,buf[used++],10.0,	c = buf[used++];,9.0,used ++
postIncr,packfile.c,1095,+,+,+,buf[used++],11.0,		c = buf[used++];,10.0,used ++
postIncr,packfile.c,1217,+,+,+,base_info[used++],31.0,		unsigned char c = base_info[used++];,30.0,used ++
postIncr,packfile.c,1223,+,+,+,base_info[used++],18.0,			c = base_info[used++];,17.0,used ++
postIncr,packfile.c,1314,+,+,+,poi_stack[poi_stack_nr++],13.0,		poi_stack[poi_stack_nr++] = obj_offset;,12.0,poi_stack_nr ++
postIncr,packfile.c,1747,+,+,+,i = delta_stack_nr++,7.0,		i = delta_stack_nr++;,6.0,delta_stack_nr ++
postIncr,packfile.c,2098,+,+,+,packs[nr++],11.0,				packs[nr++] = p;,10.0,nr ++
postIncr,parse-options.c,327,+,+,+,*(array++),21.0,"		if (!strcmp(it, *(array++)))",20.0,array ++
postIncr,parse-options.c,517,+,+,+,"if (short_opts[opts->short_name]++)
    optbug(opts, ""short name already used"");
",13.0,			else if (short_opts[opts->short_name]++),12.0,short_opts [ opts -> short_name ] ++
postIncr,parse-options.c,835,-,-,+,,,,19.0,ctx -> argc --
postIncr,parse-options.c,848,+,+,+,ctx->out[ctx->cpidx++],14.0,				ctx->out[ctx->cpidx++] = ctx->argv[0];,13.0,ctx -> cpidx ++
postIncr,parse-options.c,991,+,+,+,ctx->out[ctx->cpidx++],12.0,		ctx->out[ctx->cpidx++] = ctx->argv[0];,11.0,ctx -> cpidx ++
postIncr,parse-options.c,1162,+,+,+,*usagestr++,24.0,		const char *str = _(*usagestr++);,23.0,usagestr ++
postIncr,parse-options.c,1309,+,+,+,options[count++],11.0,		options[count++] = opt1_name;,10.0,count ++
postIncr,parse-options.c,1311,+,+,+,options[count++],11.0,		options[count++] = opt2_name;,10.0,count ++
postIncr,parse-options.c,1313,+,+,+,options[count++],11.0,		options[count++] = opt3_name;,10.0,count ++
postIncr,parse-options.c,1315,+,+,+,options[count++],11.0,		options[count++] = opt4_name;,10.0,count ++
postIncr,patch-delta.c,40,+,+,+,*data++,10.0,		cmd = *data++;,9.0,data ++
postIncr,patch-delta.c,47,-,-,+,,,,24.0,data ++
postIncr,patch-id.c,21,+,+,+,*src++,15.0,	while ((c = *src++) != '\0') {,14.0,src ++
postIncr,patch-id.c,23,+,+,+,*dst++,5.0,			*dst++ = c;,4.0,dst ++
postIncr,path.c,1066,+,-,-,*src++,,,,
postIncr,path.c,1069,+,-,-,*dst++,,,,
postIncr,path.c,1113,+,-,-,*src++,,,,
postIncr,path.c,1114,+,-,-,*dst++,,,,
postIncr,path.c,1116,+,-,-,*dst++,,,,
postIncr,path.c,1118,+,-,-,*src++,,,,
postIncr,path.c,1119,+,+,+,*src++,13.0,		char c = *src++;,12.0,src ++
postIncr,path.c,1122,+,+,+,*dst++,4.0,		*dst++ = c;,3.0,dst ++
postIncr,path.c,1166,+,+,+,*src++,16.0,		while ((c = *src++) != '\0' && !is_dir_sep(c)),15.0,src ++
postIncr,path.c,1167,+,+,+,*dst++,5.0,			*dst++ = c;,4.0,dst ++
postIncr,path.c,1169,+,+,+,*dst++,5.0,			*dst++ = '/';,4.0,dst ++
postIncr,path.c,1171,+,+,+,*src++,10.0,				c = *src++;,9.0,src ++
postIncr,path.c,1286,+,-,-,*p++,,,,
postIncr,path.c,1339,+,+,+,*p++,14.0,		char ch = *p++;,13.0,p ++
postIncr,path.c,1361,+,-,-,*(name++),,,,
postIncr,path.c,1364,+,-,-,*(name++),,,,
postIncr,path.c,1365,+,-,-,*(name++),,,,
postIncr,path.c,1366,+,-,-,*(name++),,,,
postIncr,path.c,1370,+,-,-,*(name++),,,,
postIncr,path.c,1371,+,-,-,*(name++),,,,
postIncr,path.c,1372,+,-,-,*(name++),,,,
postIncr,path.c,1373,+,-,-,*(name++),,,,
postIncr,path.c,1379,+,-,-,*(name++),,,,
postIncr,path.c,1399,+,-,-,name[i++],,,,
postIncr,path.c,1414,+,+,+,*(name++),8.0,	c = *(name++);,7.0,name ++
postIncr,path.c,1417,+,+,+,*(name++),15.0,		if (((c = *(name++)) != 'g' && c != 'G') ||,14.0,name ++
postIncr,path.c,1418,+,+,+,*(name++),15.0,		    ((c = *(name++)) != 'i' && c != 'I') ||,14.0,name ++
postIncr,path.c,1419,+,+,+,*(name++),15.0,		    ((c = *(name++)) != 't' && c != 'T')),14.0,name ++
postIncr,path.c,1423,+,+,+,*(name++),15.0,		if (((c = *(name++)) != 'i' && c != 'I') ||,14.0,name ++
postIncr,path.c,1424,+,+,+,*(name++),15.0,		    ((c = *(name++)) != 't' && c != 'T') ||,14.0,name ++
postIncr,path.c,1425,+,+,+,*(name++),9.0,		    *(name++) != '~' ||,8.0,name ++
postIncr,path.c,1426,+,+,+,*(name++),9.0,		    *(name++) != '1'),8.0,name ++
postIncr,path.c,1432,+,+,+,*(name++),9.0,		c = *(name++);,8.0,name ++
postIncr,path.c,1452,+,+,+,name[i++],18.0,			char c = name[i++];,17.0,i ++
postIncr,pathspec.c,176,-,-,+,,,,43.0,dst ++
postIncr,pathspec.c,213,+,+,+, = item->attr_match_nr++,11.0,		int j = item->attr_match_nr++;,10.0,item -> attr_match_nr ++
postIncr,poll.c,505,-,-,+,,,,18.0,nhandles ++
postIncr,pq.c,58,+,+,+,pq->heap[pq->len++],11.0,	pq->heap[pq->len++] = *e;,10.0,pq -> len ++
postIncr,preload-index.c,57,+,+,+,*cep++,29.0,		struct cache_entry *ce = *cep++;,28.0,cep ++
postIncr,pretty.c,219,+,+,+,*msg++,13.0,		char c = *msg++;,12.0,msg ++
postIncr,pretty.c,240,+,+,+,*s++,16.0,	while ((ch = *s++) != '\0') {,15.0,s ++
postIncr,pretty.c,1110,+,+,+,*ch++,11.0,	switch (*ch++) {,10.0,ch ++
postIncr,prio-queue.c,42,+,+,+,queue->array[queue->nr].ctr = queue->insertion_ctr++,32.0,	queue->array[queue->nr].ctr = queue->insertion_ctr++;,31.0,queue -> insertion_ctr ++
postIncr,promisor-remote.c,238,+,+,+,new_oids[j++],22.0,"				oidcpy(&new_oids[j++], &old_oids[i]);",21.0,j ++
postIncr,prune.c,176,+,+,+,"while (argc--){
    struct object_id oid;
    const char* name = *argv++;
    if (!repo_get_oid(the_repository, name, &oid)){
        struct object* object = parse_object_or_die(&oid, name);
        add_pending_object(&revs, object, """");
    }else
        die(""unrecognized argument: %s"", name);
}
",9.0,	while (argc--) {,8.0,argc --
postIncr,prune.c,178,+,+,+,*argv++,23.0,		const char *name = *argv++;,22.0,argv ++
postIncr,pull.c,277,+,+,+,force-- > 0,9.0,	while (force-- > 0),8.0,force --
postIncr,pull.c,501,+,+,+,*argv++,12.0,		*repo = *argv++;,11.0,argv ++
postIncr,quote.c,40,+,+,+,*src++,23.0,"			strbuf_addch(dst, *src++);",22.0,src ++
postIncr,quote.c,134,+,+,+,*dst++,5.0,			*dst++ = c;,4.0,dst ++
postIncr,quote.c,152,+,+,+,*dst++,6.0,				*dst++ = src[1];,5.0,dst ++
postIncr,quote.c,194,+,+,+,(*argv)[(*nr)++],12.0,			(*argv)[(*nr)++] = dequoted;,11.0,( * nr ) ++
postIncr,quote.c,273,-,-,+,,,,2.0,count ++
postIncr,quote.c,299,+,+,+,*p++,24.0,		ch = (unsigned char)*p++;,23.0,p ++
postIncr,quote.c,406,+,+,+,*quoted++,7.0,"	if (*quoted++ != '""')",6.0,quoted ++
postIncr,quote.c,414,+,+,+,*quoted++,12.0,		switch (*quoted++) {,11.0,quoted ++
postIncr,quote.c,425,+,+,+,*quoted++,18.0,		switch ((ch = *quoted++)) {,17.0,quoted ++
postIncr,quote.c,440,+,+,+,*quoted++,15.0,			if ((ch = *quoted++) < '0' || '7' < ch),14.0,quoted ++
postIncr,quote.c,443,+,+,+,*quoted++,15.0,			if ((ch = *quoted++) < '0' || '7' < ch),14.0,quoted ++
postIncr,quote.c,468,+,+,+,*src++,15.0,	while ((c = *src++)) {,14.0,src ++
postIncr,quote.c,501,+,+,+,*src++,15.0,	while ((c = *src++)) {,14.0,src ++
postIncr,quote.c,519,+,+,+,*src++,15.0,	while ((c = *src++)) {,14.0,src ++
postIncr,quote.c,556,+,+,+,*src++,21.0,"		strbuf_addch(sb, *src++);",20.0,src ++
postIncr,quote.c,560,+,+,+,*src++,21.0,"		strbuf_addch(sb, *src++);",20.0,src ++
postIncr,quote.c,562,+,+,+,*src++,15.0,	while ((c = *src++)) {,14.0,src ++
postIncr,read-cache.c,601,+,+,+,ce_array[j++],13.0,			ce_array[j++] = ce_array[i];,12.0,j ++
postIncr,read-cache.c,602,+,-,-,ce_array[j++],,,,
postIncr,read-cache.c,1010,+,+,+,*path++,9.0,			c = *path++;,8.0,path ++
postIncr,read-cache.c,1011,+,-,-,*path++,,,,
postIncr,read-cache.c,1030,+,+,+,*path++,8.0,		c = *path++;,7.0,path ++
postIncr,read-cache.c,1031,+,-,-,*path++,,,,
postIncr,read-cache.c,1047,+,+,+,istate->cache[pos++],41.0,		struct cache_entry *p = istate->cache[pos++];,40.0,pos ++
postIncr,read-cache.c,1048,+,-,-,istate->cache[pos++],,,,
postIncr,read-tree.c,38,+,+,+,trees[nr_trees++],8.0,	trees[nr_trees++] = tree;,7.0,nr_trees ++
postIncr,readwrite_test.c,561,+,+,+,want_names[want_names_len++],15.0,			want_names[want_names_len++] = xstrdup(name);,14.0,want_names_len ++
postIncr,rebase.c,1408,+,-,+,*(p++),,,19.0,p ++
postIncr,receive-pack.c,454,+,+,+,msg[sz++],6.0,	msg[sz++] = '\n';,5.0,sz ++
postIncr,receive-pack.c,994,+,+,+,*p++,4.0,		*p++ = '\0';,3.0,p ++
postIncr,receive-pack.c,999,+,+,+,!once++,10.0,				if (!once++),9.0,once ++
postIncr,receive-pack.c,1020,+,+,+,*p++,6.0,				*p++ = '\0';,5.0,p ++
postIncr,receive-pack.c,1043,+,+,+,*p++,5.0,			*p++ = '\0';,4.0,p ++
postIncr,receive-pack.c,2022,+,+,+,*p++,7.0,	    *p++ != ' ' ||,6.0,p ++
postIncr,receive-pack.c,2024,+,+,+,*p++,7.0,	    *p++ != ' '),6.0,p ++
postIncr,receive-pack.c,2447,+,+,+,count++ > 0,8.0,			if (count++ > 0),7.0,count ++
postIncr,ref-cache.c,12,+,+,+,dir->entries[dir->nr++],15.0,	dir->entries[dir->nr++] = entry;,14.0,dir -> nr ++
postIncr,ref-cache.c,251,+,+,+,dir->entries[i++],24.0,			last = dir->entries[i++] = entry;,23.0,i ++
postIncr,ref-cache.c,426,+,+,+,iter->levels[iter->levels_nr++],26.0,			level = &iter->levels[iter->levels_nr++];,25.0,iter -> levels_nr ++
postIncr,ref-filter.c,2062,+,+,+,*dst++,4.0,		*dst++ = *src++;,3.0,dst ++
postIncr,ref-filter.c,2077,+,+,+,p[i] == '/' ? i++ : *p++,42.0,		for (i = 0; p[i]; p[i] == '/' ? i++ : *p++),34.0,i ++
postIncr,ref-filter.c,2089,+,+,+,*start++,12.0,		switch (*start++) {,11.0,start ++
postIncr,ref-filter.c,2115,+,+,+,p[i] == '/' ? i++ : *p++,42.0,		for (i = 0; p[i]; p[i] == '/' ? i++ : *p++),34.0,i ++
postIncr,ref-filter.c,2126,+,+,+,remaining-- > 0,9.0,	while (remaining-- > 0) {,8.0,remaining --
postIncr,ref-filter.c,2477,+,+,+,ref->counts[ahead_behind_atoms++],25.0,				count = ref->counts[ahead_behind_atoms++];,24.0,ahead_behind_atoms ++
postIncr,ref-filter.c,2734,+,+,+,array->items[array->nr++],15.0,	array->items[array->nr++] = ref;,14.0,array -> nr ++
postIncr,ref-filter.c,2997,+,+,+,array->items[array->nr++],17.0,			array->items[array->nr++] = array->items[i];,16.0,array -> nr ++
postIncr,ref-filter.c,3040,+,+,+,array->counts[array->counts_nr++],27.0,			count = &array->counts[array->counts_nr++];,26.0,array -> counts_nr ++
postIncr,ref-filter.c,3193,-,-,+,,,,18.0,s1 ++
postIncr,reflog-walk.c,228,+,+,+,info->logs[info->nr++],13.0,	info->logs[info->nr++] = commit_reflog;,12.0,info -> nr ++
postIncr,refs.c,723,+,-,-,!refs_found++,,,,
postIncr,refs.c,755,+,+,+,!refs_found++,9.0,			if (!refs_found++),8.0,refs_found ++
postIncr,refs.c,765,+,-,-,!logs_found++,,,,
postIncr,refs.c,797,+,+,+,!logs_found++,8.0,		if (!logs_found++) {,7.0,logs_found ++
postIncr,refs.c,933,+,-,-,*msg++,,,,
postIncr,refs.c,970,+,+,+,*msg++,15.0,	while ((c = *msg++)) {,14.0,msg ++
postIncr,refs.c,1170,+,-,-,transaction->updates[transaction->nr++],,,,
postIncr,refs.c,1207,+,+,+,transaction->updates[transaction->nr++],23.0,	transaction->updates[transaction->nr++] = update;,22.0,transaction -> nr ++
postIncr,refs.c,1330,+,-,-,*refname++,,,,
postIncr,refs.c,1367,+,+,+,*refname++,8.0,		if (*refname++ != *rule++),7.0,refname ++
postIncr,refspec.c,200,+,+,+,rs->items[rs->nr++],12.0,	rs->items[rs->nr++] = item;,11.0,rs -> nr ++
postIncr,refspec.c,203,+,+,+,rs->raw[rs->raw_nr++],10.0,	rs->raw[rs->raw_nr++] = refspec;,9.0,rs -> raw_nr ++
postIncr,reftable-backend.c,652,+,+,+,tx_data->args[tx_data->args_nr++],24.0,		arg = &tx_data->args[tx_data->args_nr++];,23.0,tx_data -> args_nr ++
postIncr,reftable-backend.c,695,+,+,+,arg->updates[arg->updates_nr++],39.0,	update->backend_data = &arg->updates[arg->updates_nr++];,38.0,arg -> updates_nr ++
postIncr,reftable-backend.c,711,+,-,-,tx_data->args[tx_data->args_nr++],,,,
postIncr,reftable-backend.c,754,+,-,-,arg->updates[arg->updates_nr++],,,,
postIncr,reftable-backend.c,1074,+,+,+,logs[logs_nr++],23.0,				tombstone = &logs[logs_nr++];,22.0,logs_nr ++
postIncr,reftable-backend.c,1105,+,+,+,logs[logs_nr++],17.0,				log = &logs[logs_nr++];,16.0,logs_nr ++
postIncr,reftable-backend.c,1133,+,-,-,logs[logs_nr++],,,,
postIncr,reftable-backend.c,1164,+,-,-,logs[logs_nr++],,,,
postIncr,reftable-backend.c,1757,+,+,+,logs[logs_nr++],8.0,		logs[logs_nr++] = log;,7.0,logs_nr ++
postIncr,reftable-backend.c,1760,+,+,+,"for (i = logs_nr;i--;){
    ret = yield_log_record(&logs[i], fn, cb_data);
    if (ret)
        goto done;
}
",20.0,	for (i = logs_nr; i--;) {,19.0,i --
postIncr,reftable-backend.c,1812,+,-,-,logs[logs_nr++],,,,
postIncr,reftable-backend.c,1815,+,-,-,"for (i = logs_nr;i--;){
    ret = yield_log_record(&logs[i], fn, cb_data);
    if (ret)
        goto done;
}
",,,,
postIncr,reftable-backend.c,2100,+,+,-,logs[logs_nr++],8.0,		logs[logs_nr++] = log;,,
postIncr,reftable-backend.c,2114,+,+,-,"for (i = logs_nr;i--;){
    struct reftable_log_record* dest = &rewritten[i];
    struct object_id old_oid, new_oid;
    *dest = logs[i];
    oidread(&old_oid, logs[i].value.update.old_hash);
    oidread(&new_oid, logs[i].value.update.new_hash);
    if (should_prune_fn(&old_oid, &new_oid, logs[i].value.update.email, (timestamp_t)logs[i].value.update.time, logs[i].value.update.tz_offset, logs[i].value.update.message, policy_cb_data)){
        dest->value_type = REFTABLE_LOG_DELETION;
    }else{
        if ((flags & EXPIRE_REFLOGS_REWRITE) && last_hash)
            memcpy(dest->value.update.old_hash, last_hash, GIT_MAX_RAWSZ);

        last_hash = logs[i].value.update.new_hash;
    }
}
",20.0,	for (i = logs_nr; i--;) {,,
postIncr,reftable-backend.c,2157,+,-,-,logs[logs_nr++],,,,
postIncr,reftable-backend.c,2171,+,-,-,"for (i = logs_nr;i--;){
    struct reftable_log_record* dest = &rewritten[i];
    struct object_id old_oid, new_oid;
    *dest = logs[i];
    oidread(&old_oid, logs[i].value.update.old_hash);
    oidread(&new_oid, logs[i].value.update.new_hash);
    if (should_prune_fn(&old_oid, &new_oid, logs[i].value.update.email, (timestamp_t)logs[i].value.update.time, logs[i].value.update.tz_offset, logs[i].value.update.message, policy_cb_data)){
        dest->value_type = REFTABLE_LOG_DELETION;
    }else{
        if ((flags & EXPIRE_REFLOGS_REWRITE) && last_hash)
            memcpy(dest->value.update.old_hash, last_hash, GIT_MAX_RAWSZ);

        last_hash = logs[i].value.update.new_hash;
    }
}
",,,,
postIncr,regcomp.c,347,-,-,+,,,,8.0,p ++
postIncr,regcomp.c,351,-,-,+,,,,3.0,p ++
postIncr,regcomp.c,2453,+,-,+,cur_nsub = preg->re_nsub++,,,13.0,preg -> re_nsub ++
postIncr,regcomp.c,2723,-,-,+,,,,20.0,mbcset -> nranges ++
postIncr,regcomp.c,3509,-,-,+,,,,28.0,mbcset -> nequiv_classes ++
postIncr,regcomp.c,3560,-,-,+,,,,23.0,mbcset -> nchar_classes ++
postIncr,regcomp.c,3791,+,-,+,dfa->str_tree_storage->data[dfa->str_tree_storage_idx++],,,38.0,dfa -> str_tree_storage_idx ++
postIncr,regex_internal.c,265,-,-,+,,,,16.0,byte_idx ++
postIncr,regex_internal.c,268,-,-,+,,,,11.0,byte_idx ++
postIncr,regex_internal.c,340,-,-,+,,,,17.0,byte_idx ++
postIncr,regex_internal.c,343,-,-,+,,,,12.0,byte_idx ++
postIncr,regex_internal.c,351,-,-,+,,,,17.0,byte_idx ++
postIncr,regex_internal.c,455,-,-,+,,,,15.0,byte_idx ++
postIncr,regex_internal.c,458,-,-,+,,,,17.0,byte_idx ++
postIncr,regex_internal.c,474,-,-,+,,,,15.0,byte_idx ++
postIncr,regex_internal.c,1130,-,-,+,,,,22.0,delta --
postIncr,regex_internal.c,1179,-,-,+,,,,35.0,i2 ++
postIncr,regex_internal.c,1184,-,-,+,,,,38.0,i1 ++
postIncr,regex_internal.c,1235,-,-,+,,,,7.0,id --
postIncr,regex_internal.c,1237,-,-,+,,,,35.0,is --
postIncr,regex_internal.c,1263,-,-,+,,,,20.0,delta --
postIncr,regex_internal.c,1361,-,-,+,,,,13.0,set -> nelem ++
postIncr,regex_internal.c,1464,-,-,+,,,,9.0,dfa -> nodes_len ++
postIncr,regex_internal.c,1599,+,-,+,spot->array[spot->num++],,,14.0,spot -> num ++
postIncr,regexec.c,1355,-,-,+,,,,12.0,fs -> num ++
postIncr,regexec.c,1987,-,-,+,,,,14.0,ent ++
postIncr,regexec.c,2213,-,-,+,,,,13.0,enabled_idx ++
postIncr,regexec.c,2698,-,-,+,,,,13.0,entry ++
postIncr,regexec.c,2785,-,-,+,,,,16.0,bkref_str_off ++
postIncr,regexec.c,3303,-,-,+,,,,9.0,ent ++
postIncr,regexec.c,4269,-,-,+,,,,19.0,mctx -> nbkref_ents ++
postIncr,regexec.c,4324,-,-,+,,,,17.0,mctx -> nsub_tops ++
postIncr,remote-curl.c,1274,+,+,+,to_fetch[nr_heads++],13.0,			to_fetch[nr_heads++] = ref;,12.0,nr_heads ++
postIncr,remote-curl.c,1595,+,+,+,*value++,6.0,				*value++ = '\0';,5.0,value ++
postIncr,remote.c,67,+,+,+,remote->url[remote->url_nr++],14.0,	remote->url[remote->url_nr++] = url;,13.0,remote -> url_nr ++
postIncr,remote.c,73,+,+,+,remote->pushurl[remote->pushurl_nr++],18.0,	remote->pushurl[remote->pushurl_nr++] = pushurl;,17.0,remote -> pushurl_nr ++
postIncr,remote.c,140,+,+,+,remote_state->remotes[remote_state->remotes_nr++],24.0,	remote_state->remotes[remote_state->remotes_nr++] = ret;,23.0,remote_state -> remotes_nr ++
postIncr,remote.c,172,+,+,+,branch->merge_name[branch->merge_nr++],21.0,	branch->merge_name[branch->merge_nr++] = name;,20.0,branch -> merge_nr ++
postIncr,remote.c,257,+,+,+,r->rewrite[r->rewrite_nr++],13.0,	r->rewrite[r->rewrite_nr++] = ret;,12.0,r -> rewrite_nr ++
