Type,File,Line,CLJ,CQL,CNL,CLJ_Code,CQL_Column,CQL_Code,CNL_Column,CNL_Code
comma_atoms,name-rev.c,211,+,+,+,"parents = parents->next, parent_number++",5.0,"				parents = parents->next, parent_number++) {",4.0,"parents = parents -> next , parent_number ++"
comma_atoms,name-rev.c,603,-,+,-,,3.0,"		error(""Specify either a list, or --all, not both!"");",,
comma_atoms,name-rev.c,609,+,+,+,"argc--, argv++",15.0,"	for (; argc; argc--, argv++) {",14.0,"argc -- , argv ++"
comma_atoms,nedmalloc.c,95,-,-,+,,,,22.0,"* ( k ) = TlsAlloc ( ) , TLS_OUT_OF_INDEXES == * ( k )"
comma_atoms,notes-merge.c,55,-,+,-,,3.0,		assert(p->one->mode == p->two->mode);,,
comma_atoms,notes-merge.c,56,-,+,-,,3.0,		assert(!is_null_oid(&p->one->oid));,,
comma_atoms,notes-merge.c,57,-,+,-,,3.0,		assert(!is_null_oid(&p->two->oid));,,
comma_atoms,notes-merge.c,60,-,+,-,,3.0,		assert(is_null_oid(&p->one->oid));,,
comma_atoms,notes-merge.c,63,-,+,-,,3.0,		assert(is_null_oid(&p->two->oid));,,
comma_atoms,notes-merge.c,68,-,+,-,,2.0,"	assert(!strcmp(p->one->path, p->two->path));",,
comma_atoms,notes-merge.c,165,-,+,-,,4.0,"			assert(oideq(&mp->obj, &obj));",,
comma_atoms,notes-merge.c,167,-,+,-,,5.0,				assert(is_null_oid(&mp->remote));,,
comma_atoms,notes-merge.c,170,-,+,-,,5.0,				assert(is_null_oid(&mp->base));,,
comma_atoms,notes-merge.c,173,-,+,-,,5.0,"				assert(!""Invalid existing change recorded"");",,
comma_atoms,notes-merge.c,231,-,+,-,,3.0,"		assert(oideq(&mp->obj, &obj));",,
comma_atoms,notes-merge.c,253,-,+,-,,4.0,"			assert(is_null_oid(&mp->local) ||
			       oideq(&mp->local, &uninitialized));",,
comma_atoms,notes-merge.c,262,-,+,-,,4.0,"			assert(oideq(&p->one->oid, &mp->base));",,
comma_atoms,notes-merge.c,263,-,+,-,,4.0,"			assert(oideq(&mp->local, &uninitialized));",,
comma_atoms,notes-merge.c,402,-,+,-,,3.0,		assert(!is_null_oid(&p->remote));,,
comma_atoms,notes-merge.c,411,-,+,-,,3.0,		assert(!is_null_oid(&p->local));,,
comma_atoms,notes-merge.c,423,-,+,-,,3.0,		assert(!is_null_oid(&p->local));,,
comma_atoms,notes-merge.c,424,-,+,-,,3.0,		assert(!is_null_oid(&p->remote));,,
comma_atoms,notes-merge.c,557,-,+,-,,2.0,	assert(o->local_ref && o->remote_ref);,,
comma_atoms,notes-merge.c,558,-,+,-,,2.0,"	assert(!strcmp(o->local_ref, local_tree->ref));",,
comma_atoms,notes-merge.c,607,-,+,-,,2.0,	assert(local && remote);,,
comma_atoms,notes-utils.c,18,-,+,-,,2.0,	assert(t->initialized);,,
comma_atoms,notes-utils.c,107,-,+,-,,11.0,			return config_error_nonbool(k);,,
comma_atoms,notes-utils.c,110,-,+,-,,4.0,"			error(_(""Bad notes.rewriteMode value: '%s'""), v);",,
comma_atoms,notes-utils.c,116,-,+,-,,11.0,			return config_error_nonbool(k);,,
comma_atoms,notes-utils.c,152,-,+,-,,4.0,"			error(_(""Bad %s value: '%s'""), GIT_NOTES_REWRITE_MODE_ENVIRONMENT,
					rewrite_mode_env);",,
comma_atoms,notes.c,171,-,+,-,,2.0,	assert(tree && parent);,,
comma_atoms,notes.c,172,-,+,-,,2.0,	assert(CLR_PTR_TYPE(parent->a[index]) == tree);,,
comma_atoms,notes.c,207,-,+,-,,2.0,	assert(GET_PTR_TYPE(entry) == 0); /* no type bits set */,,
comma_atoms,notes.c,228,-,+,-,,2.0,	assert(i == n && parent_stack[i] == tree);,,
comma_atoms,notes.c,258,-,+,-,,2.0,	assert(GET_PTR_TYPE(entry) == 0); /* no type bits set */,,
comma_atoms,notes.c,262,-,+,-,,3.0,		assert(!*p);,,
comma_atoms,notes.c,310,-,+,-,,2.0,"	assert(GET_PTR_TYPE(*p) == PTR_TYPE_NOTE ||
	       GET_PTR_TYPE(*p) == PTR_TYPE_SUBTREE);",,
comma_atoms,notes.c,380,-,+,-,,3.0,"		assert(strcmp(p->path, n->path) == 0);",,
comma_atoms,notes.c,398,-,+,-,,4.0,"			error(_(""failed to copy notes from '%s' to '%s'""),
			      split[0]->buf, split[1]->buf);",,
comma_atoms,notes.c,450,-,+,-,,3.0,"		error(_(""too many arguments""));",,
comma_atoms,notes.c,463,-,+,-,,13.0,"			retval = error(_(""no note found for object %s.""),
				       oid_to_hex(&object));",,
comma_atoms,notes.c,512,-,+,-,,3.0,"		error(_(""too many arguments""));",,
comma_atoms,notes.c,533,-,+,-,,12.0,"				return error(_(""Cannot add notes. ""
					""Found existing notes for object %s. ""
					""Use '-f' to overwrite existing notes""),
					oid_to_hex(&object));",,
comma_atoms,notes.c,546,-,+,-,,2.0,	assert(fanout < the_hash_algo->rawsz);,,
comma_atoms,notes.c,594,-,+,-,,4.0,"			error(_(""too many arguments""));",,
comma_atoms,notes.c,597,-,+,-,,5.0,				assert(path_len < FANOUT_PATH_MAX - 1);,,
comma_atoms,notes.c,602,-,+,-,,3.0,"		error(_(""too few arguments""));",,
comma_atoms,notes.c,606,-,+,-,,3.0,"		error(_(""too many arguments""));",,
comma_atoms,notes.c,623,-,+,-,,13.0,"			retval = error(_(""Cannot copy notes. Found existing ""
				       ""notes for object %s. Use '-f' to ""
				       ""overwrite existing notes""),
				       oid_to_hex(&object));",,
comma_atoms,notes.c,635,-,+,-,,12.0,"		retval = error(_(""missing notes on source object %s. Cannot ""
			       ""copy.""), oid_to_hex(&from_obj));",,
comma_atoms,notes.c,658,-,+,-,,2.0,	assert(!tws->next);,,
comma_atoms,notes.c,659,-,+,-,,2.0,	assert(tws->path[0] == '\0' && tws->path[1] == '\0');,,
comma_atoms,notes.c,689,-,+,-,,3.0,"		error(_(""too many arguments""));",,
comma_atoms,notes.c,719,-,+,-,,2.0,"	assert(memchr(path + 3 * n, '/', path_len - (3 * n)) == NULL);",,
comma_atoms,notes.c,765,-,+,-,,3.0,"		error(_(""too many arguments""));",,
comma_atoms,notes.c,771,-,+,-,,2.0,	assert(note_path_len <= GIT_MAX_HEXSZ + FANOUT_PATH_SEPARATORS);,,
comma_atoms,notes.c,778,-,+,-,,12.0,"		retval = error(_(""no note found for object %s.""),
			       oid_to_hex(&object));",,
comma_atoms,notes.c,798,-,+,-,,10.0,"		ret += error(_(""failed to delete ref NOTES_MERGE_PARTIAL""));",,
comma_atoms,notes.c,800,-,+,-,,10.0,"		ret += error(_(""failed to delete ref NOTES_MERGE_REF""));",,
comma_atoms,notes.c,802,-,+,-,,10.0,"		ret += error(_(""failed to remove 'git notes merge' worktree""));",,
comma_atoms,notes.c,910,-,+,-,,3.0,"		error(_(""cannot mix --commit, --abort or -s/--strategy""));",,
comma_atoms,notes.c,915,-,+,-,,3.0,"		error(_(""must specify a notes ref to merge""));",,
comma_atoms,notes.c,918,-,+,-,,3.0,"		error(_(""too many arguments""));",,
comma_atoms,notes.c,939,-,+,-,,4.0,"			error(_(""unknown -s/--strategy: %s""), strategy);",,
comma_atoms,notes.c,946,-,+,-,,2.0,	assert(list->strdup_strings);,,
comma_atoms,notes.c,984,-,+,-,,11.0,			return config_error_nonbool(k);,,
comma_atoms,notes.c,1006,-,+,-,,10.0,"		return error(_(""Failed to resolve '%s' as a valid ref.""), name);",,
comma_atoms,notes.c,1012,-,+,-,,2.0,	assert(!t->initialized);,,
comma_atoms,notes.c,1072,-,+,-,,3.0,"		error(_(""too many arguments""));",,
comma_atoms,notes.c,1094,-,+,-,,3.0,"		error(_(""too many arguments""));",,
comma_atoms,notes.c,1098,-,+,-,,2.0,	assert(!display_notes_trees);,,
comma_atoms,notes.c,1127,-,+,-,,4.0,"			error(_(""unknown subcommand: `%s'""), argv[0]);",,
comma_atoms,notes.c,1132,-,+,-,,2.0,	assert(t->initialized);,,
comma_atoms,notes.c,1148,-,+,-,,2.0,	assert(t->initialized);,,
comma_atoms,notes.c,1165,-,+,-,,2.0,	assert(t->initialized);,,
comma_atoms,notes.c,1175,-,+,-,,2.0,	assert(t->initialized);,,
comma_atoms,notes.c,1188,-,+,-,,2.0,	assert(t->initialized);,,
comma_atoms,notes.c,1215,-,+,-,,2.0,	assert(t->initialized);,,
comma_atoms,notes.c,1320,-,+,-,,2.0,	assert(display_notes_trees);,,
comma_atoms,object-file-convert.c,77,-,+,-,,11.0,"			return error(_(""failed to decode tree entry""));",,
comma_atoms,object-file-convert.c,79,-,+,-,,11.0,"			return error(_(""failed to map tree entry for %s""), oid_to_hex(&entry_oid));",,
comma_atoms,object-file-convert.c,102,-,+,-,,10.0,"		return error(""bogus tag object"");",,
comma_atoms,object-file-convert.c,104,-,+,-,,10.0,"		return error(""bad tag object ID"");",,
comma_atoms,object-file-convert.c,106,-,+,-,,10.0,"		return error(""unable to map tree %s in tag object"",
			     oid_to_hex(&oid));",,
comma_atoms,object-file-convert.c,156,-,+,-,,11.0,"			return error(_(""bad %s in commit""), ""line"");",,
comma_atoms,object-file-convert.c,163,-,+,-,,12.0,"				return error(_(""bad %s in commit""), ""tree"");",,
comma_atoms,object-file-convert.c,166,-,+,-,,12.0,"				return error(_(""unable to map %s %s in commit object""),
					     ""tree"", oid_to_hex(&oid));",,
comma_atoms,object-file-convert.c,175,-,+,-,,12.0,"				return error(_(""bad %s in commit""), ""parent"");",,
comma_atoms,object-file-convert.c,178,-,+,-,,12.0,"				return error(_(""unable to map %s %s in commit object""),
					     ""parent"", oid_to_hex(&oid));",,
comma_atoms,object-file-convert.c,195,-,+,-,,13.0,"					return error(_(""bad %s in commit""), ""mergetag continuation"");",,
comma_atoms,object-file-convert.c,231,-,+,-,,12.0,"				return error(_(""bad %s in commit""), ""continuation"");",,
comma_atoms,object-file.c,298,+,+,+,"i++, co++",36.0,"	for (i = 0; i < cached_object_nr; i++, co++) {",35.0,"i ++ , co ++"
comma_atoms,object-file.c,466,-,+,-,,3.0,"		error(_(""object directory %s does not exist; ""
			""check .git/objects/info/alternates""),
		      path->buf);",,
comma_atoms,object-file.c,480,-,+,-,,3.0,		assert(!o->odb->next);,,
comma_atoms,object-file.c,482,-,+,-,,3.0,		assert(r == 1); /* never used */,,
comma_atoms,object-file.c,526,-,+,-,,3.0,"		error(_(""unable to normalize alternate object path: %s""),
		      pathbuf.buf);",,
comma_atoms,object-file.c,550,-,+,-,,2.0,	assert(r->objects->odb_by_path);,,
comma_atoms,object-file.c,601,-,+,-,,3.0,"		error(_(""%s: ignoring alternate object stores, nesting too deep""),
				relative_base);",,
comma_atoms,object-file.c,1238,-,+,-,,4.0,"			error(_(""object file %s is empty""), path);",,
comma_atoms,object-file.c,1361,-,+,-,,3.0,"		error(_(""corrupt loose object '%s'""), oid_to_hex(oid));",,
comma_atoms,object-file.c,1363,-,+,-,,3.0,"		error(_(""garbage at end of loose object '%s'""),
		      oid_to_hex(oid));",,
comma_atoms,object-file.c,1473,-,+,-,,4.0,"			error_errno(_(""unable to open loose object %s""), oid_to_hex(oid));",,
comma_atoms,object-file.c,1492,-,+,-,,13.0,"			status = error(_(""unable to parse %s header""), oid_to_hex(oid));",,
comma_atoms,object-file.c,1505,-,+,-,,12.0,"		status = error(_(""unable to unpack %s header""),
			       oid_to_hex(oid));",,
comma_atoms,object-file.c,1509,-,+,-,,12.0,"		status = error(_(""header for %s too long, exceeds %d bytes""),
			       oid_to_hex(oid), MAX_HEADER_LEN);",,
comma_atoms,object-file.c,1935,-,+,-,,11.0,"			return error_errno(_(""unable to write file %s""), filename);",,
comma_atoms,object-file.c,1942,-,+,-,,10.0,"		return error(_(""unable to set permission to '%s'""), filename);",,
comma_atoms,object-file.c,2055,-,+,-,,11.0,"			return error(_(""insufficient permission for adding ""
				       ""an object to repository database %s""),
				     get_object_directory());",,
comma_atoms,object-file.c,2059,-,+,-,,11.0,"			return error_errno(
				_(""unable to create temporary file""));",,
comma_atoms,object-file.c,2305,-,+,-,,10.0,"			err = error_errno(_(""unable to create directory %s""), dir.buf);",,
comma_atoms,object-file.c,2426,-,+,-,,10.0,"		return error(_(""cannot read object for %s""), oid_to_hex(oid));",,
comma_atoms,object-file.c,2429,-,+,-,,11.0,"			return error(_(""cannot map object %s to %s""),
				     oid_to_hex(oid), compat->name);",,
comma_atoms,object-file.c,2480,-,+,-,,2.0,"	error(_(""object fails fsck: %s""), message);",,
comma_atoms,object-file.c,2536,-,+,-,,2.0,	assert(path);,,
comma_atoms,object-file.c,2537,-,+,-,,2.0,"	assert(would_convert_to_git_filter_fd(istate, path));",,
comma_atoms,object-file.c,2582,-,+,-,,10.0,"			ret = error_errno(_(""read error while indexing %s""),
					  path ? path : ""<unknown>"");",,
comma_atoms,object-file.c,2585,-,+,-,,10.0,"			ret = error(_(""short read while indexing %s""),
				    path ? path : ""<unknown>"");",,
comma_atoms,object-file.c,2656,-,+,-,,11.0,"			return error_errno(""open(\""%s\"")"", path);",,
comma_atoms,object-file.c,2658,-,+,-,,11.0,"			return error(_(""%s: failed to insert into database""),
				     path);",,
comma_atoms,object-file.c,2663,-,+,-,,11.0,"			return error_errno(""readlink(\""%s\"")"", path);",,
comma_atoms,object-file.c,2668,-,+,-,,9.0,"			rc = error(_(""%s: failed to insert into database""), path);",,
comma_atoms,object-file.c,2674,-,+,-,,10.0,"		return error(_(""%s: unsupported file type""), path);",,
comma_atoms,object-file.c,2727,-,+,-,,8.0,"			r = error_errno(_(""unable to open %s""), path->buf);",,
comma_atoms,object-file.c,2912,-,+,-,,3.0,"		error(_(""corrupt loose object '%s'""), oid_to_hex(expected_oid));",,
comma_atoms,object-file.c,2916,-,+,-,,3.0,"		error(_(""garbage at end of loose object '%s'""),
		      oid_to_hex(expected_oid));",,
comma_atoms,object-file.c,2923,-,+,-,,3.0,"		error(_(""hash mismatch for %s (expected %s)""), path,
		      oid_to_hex(expected_oid));",,
comma_atoms,object-file.c,2949,-,+,-,,3.0,"		error_errno(_(""unable to mmap %s""), path);",,
comma_atoms,object-file.c,2955,-,+,-,,3.0,"		error(_(""unable to unpack header of %s""), path);",,
comma_atoms,object-file.c,2960,-,+,-,,3.0,"		error(_(""unable to parse header of %s""), path);",,
comma_atoms,object-file.c,2971,-,+,-,,4.0,"			error(_(""unable to unpack contents of %s""), path);",,
comma_atoms,object-name.c,323,-,+,-,,10.0,		return config_error_nonbool(var);,,
comma_atoms,object-name.c,332,-,+,-,,9.0,"	return error(""unknown hint type for '%s': %s"", var, value);",,
comma_atoms,object-name.c,405,-,+,-,,2.0,"	assert(type == OBJ_TREE || type == OBJ_COMMIT ||
	       type == OBJ_BLOB || type == OBJ_TAG);",,
comma_atoms,object-name.c,599,-,+,-,,3.0,"		error(_(""short object ID %s is ambiguous""), ds.hex_pfx);",,
comma_atoms,object-name.c,1155,-,+,-,,5.0,"				error(""%.*s: expected %s type, but the object ""
				      ""dereferences to %s type"",
				      namelen, name, type_name(expected_type),
				      type_name(o->type));",,
comma_atoms,object-name.c,2055,+,+,+,"cp = name, bracket_depth = 0",7.0,"	for (cp = name, bracket_depth = 0; *cp; cp++) {",6.0,"cp = name , bracket_depth = 0"
comma_atoms,object-store.h,8,-,+,-,,,"KHASH_INIT(odb_path_map, const char * /* key: odb_path */,
	struct object_directory *, 1, fspathhash, fspatheq)",,
comma_atoms,object.c,177,-,+,-,,4.0,"			error(_(""object %s is a %s, not a %s""),
			      oid_to_hex(&obj->oid),
			      type_name(obj->type), type_name(type));",,
comma_atoms,object.c,296,-,+,-,,4.0,"			error(_(""hash mismatch %s""), oid_to_hex(oid));",,
comma_atoms,object.c,319,-,+,-,,4.0,"			error(_(""hash mismatch %s""), oid_to_hex(repl));",,
comma_atoms,object.c,477,+,+,+,"i++, object++",22.0,"	for (i = 0; i < nr; i++, object++)",21.0,"i ++ , object ++"
comma_atoms,object.c,500,+,-,-,"i++, object++",,,,
comma_atoms,oidtree.c,99,-,+,-,,2.0,	assert(oidhexsz <= GIT_MAX_HEXSZ);,,
comma_atoms,pack-bitmap.c,145,-,+,-,,3.0,"		error(_(""failed to load bitmap index (corrupted?)""));",,
comma_atoms,pack-bitmap.c,167,-,+,-,,10.0,"		return error(_(""corrupted bitmap index (too small)""));",,
comma_atoms,pack-bitmap.c,170,-,+,-,,10.0,"		return error(_(""corrupted bitmap index file (wrong header)""));",,
comma_atoms,pack-bitmap.c,174,-,+,-,,10.0,"		return error(_(""unsupported version '%d' for bitmap index file""), index->version);",,
comma_atoms,pack-bitmap.c,188,-,+,-,,12.0,"				return error(_(""corrupted bitmap index file (too short to fit hash cache)""));",,
comma_atoms,pack-bitmap.c,197,-,+,-,,12.0,"				return error(_(""corrupted bitmap index file (too short to fit lookup table)""));",,
comma_atoms,pack-bitmap.c,234,-,+,-,,3.0,"		error(_(""duplicate entry in bitmap index: '%s'""), oid_to_hex(oid));",,
comma_atoms,pack-bitmap.c,278,-,+,-,,11.0,"			return error(_(""corrupt ewah bitmap: truncated header for entry %d""), i);",,
comma_atoms,pack-bitmap.c,285,-,+,-,,11.0,"			return error(_(""corrupt ewah bitmap: commit index %u out of range""),
				     (unsigned)commit_idx_pos);",,
comma_atoms,pack-bitmap.c,293,-,+,-,,11.0,"			return error(_(""corrupted bitmap pack index""));",,
comma_atoms,pack-bitmap.c,299,-,+,-,,12.0,"				return error(_(""invalid XOR offset in bitmap pack index""));",,
comma_atoms,pack-bitmap.c,346,-,+,-,,3.0,"		error_errno(_(""cannot fstat bitmap file""));",,
comma_atoms,pack-bitmap.c,372,-,+,-,,3.0,"		error(_(""checksum doesn't match in MIDX and bitmap""));",,
comma_atoms,pack-bitmap.c,430,-,+,-,,3.0,"		error_errno(_(""cannot fstat bitmap file""));",,
comma_atoms,pack-bitmap.c,492,-,+,-,,2.0,	assert(bitmap_git->map);,,
comma_atoms,pack-bitmap.c,552,-,+,-,,2.0,	assert(!bitmap_git->map);,,
comma_atoms,pack-bitmap.c,566,-,+,-,,2.0,	assert(!bitmap_git->map);,,
comma_atoms,pack-bitmap.c,650,-,+,-,,10.0,"		return error(_(""corrupt bitmap lookup table: triplet position out of index""));",,
comma_atoms,pack-bitmap.c,744,-,+,-,,4.0,"			error(_(""corrupt bitmap lookup table: xor chain exceeds entry count""));",,
comma_atoms,pack-bitmap.c,755,-,+,-,,4.0,"			error(_(""corrupt bitmap lookup table: commit index %u out of range""),
				triplet.commit_pos);",,
comma_atoms,pack-bitmap.c,780,-,+,-,,4.0,"			error(_(""corrupt ewah bitmap: truncated header for bitmap of commit \""%s\""""),
				oid_to_hex(&xor_item->oid));",,
comma_atoms,pack-bitmap.c,798,-,+,-,,3.0,"		error(_(""corrupt ewah bitmap: truncated header for bitmap of commit \""%s\""""),
			oid_to_hex(oid));",,
comma_atoms,pack-bitmap.c,1462,+,+,+,"i = 0, init_type_iterator(&it, bitmap_git, type)",7.0,"	for (i = 0, init_type_iterator(&it, bitmap_git, type);",6.0,"i = 0 , init_type_iterator ( & it , bitmap_git , type )"
comma_atoms,pack-bitmap.c,1546,+,+,+,"i = 0, init_type_iterator(&it, bitmap_git, OBJ_BLOB)",7.0,"	for (i = 0, init_type_iterator(&it, bitmap_git, OBJ_BLOB);",6.0,"i = 0 , init_type_iterator ( & it , bitmap_git , OBJ_BLOB )"
comma_atoms,pack-bitmap.c,2048,-,+,-,,2.0,	assert(result);,,
comma_atoms,pack-bitmap.c,2139,-,+,-,,2.0,	assert(bitmap_git->result);,,
comma_atoms,pack-bitmap.c,2183,-,+,-,,2.0,	assert(bitmap_git->result);,,
comma_atoms,pack-bitmap.c,2664,-,+,-,,9.0,"		res = error(_(""bitmap file '%s' has invalid checksum""),
			    name);",,
comma_atoms,pack-check.c,66,-,+,-,,10.0,"		return error(""packfile %s cannot be accessed"", p->pack_name);",,
comma_atoms,pack-check.c,82,-,+,-,,9.0,"		err = error(""%s pack checksum mismatch"",
			    p->pack_name);",,
comma_atoms,pack-check.c,85,-,+,-,,9.0,"		err = error(""%s pack checksum does not match its index"",
			    p->pack_name);",,
comma_atoms,pack-check.c,120,-,+,-,,11.0,"				err = error(""index CRC mismatch for object %s ""
					    ""from %s at offset %""PRIuMAX"""",
					    oid_to_hex(&oid),
					    p->pack_name, (uintmax_t)offset);",,
comma_atoms,pack-check.c,144,-,+,-,,10.0,"			err = error(""cannot unpack %s from %s at offset %""PRIuMAX"""",
				    oid_to_hex(&oid), p->pack_name,
				    (uintmax_t)entries[i].offset);",,
comma_atoms,pack-check.c,149,-,+,-,,10.0,"			err = error(""packed %s from %s is corrupt"",
				    oid_to_hex(&oid), p->pack_name);",,
comma_atoms,pack-check.c,152,-,+,-,,10.0,"			err = error(""packed %s from %s is corrupt"",
				    oid_to_hex(&oid), p->pack_name);",,
comma_atoms,pack-check.c,176,-,+,-,,10.0,"		return error(""packfile %s index not opened"", p->pack_name);",,
comma_atoms,pack-check.c,180,-,+,-,,9.0,"		err = error(""Packfile index for %s hash mismatch"",
			    p->pack_name);",,
comma_atoms,pack-mtimes.c,42,-,+,-,,9.0,"		ret = error_errno(_(""failed to read %s""), mtimes_file);",,
comma_atoms,pack-mtimes.c,49,-,+,-,,9.0,"		ret = error(_(""mtimes file %s is too small""), mtimes_file);",,
comma_atoms,pack-mtimes.c,60,-,+,-,,9.0,"		ret = error(_(""mtimes file %s has unknown signature""), mtimes_file);",,
comma_atoms,pack-mtimes.c,65,-,+,-,,9.0,"		ret = error(_(""mtimes file %s has unsupported version %""PRIu32),
			    mtimes_file, header.version);",,
comma_atoms,pack-mtimes.c,71,-,+,-,,9.0,"		ret = error(_(""mtimes file %s has unsupported hash id %""PRIu32),
			    mtimes_file, header.hash_id);",,
comma_atoms,pack-mtimes.c,82,-,+,-,,9.0,"		ret = error(_(""mtimes file %s is corrupt""), mtimes_file);",,
comma_atoms,pack-objects.c,98,+,+,+,"p = p->next, cnt++",42.0,"	for (p = get_all_packs(pdata->repo); p; p = p->next, cnt++) {",41.0,"p = p -> next , cnt ++"
comma_atoms,pack-objects.c,593,-,+,-,,3.0,"		error(_(""bad packed object CRC for %s""),
		      oid_to_hex(&entry->idx.oid));",,
comma_atoms,pack-objects.c,604,-,+,-,,3.0,"		error(_(""corrupt packed object for %s""),
		      oid_to_hex(&entry->idx.oid));",,
comma_atoms,pack-objects.c,1016,-,+,-,,2.0,	assert(lo);,,
comma_atoms,pack-objects.c,1037,-,+,-,,2.0,	assert(type >= 0);,,
comma_atoms,pack-objects.c,1047,-,+,-,,3.0,		assert(base_offset != 0);,,
comma_atoms,pack-objects.c,1267,-,+,-,,4.0,			assert(pack_to_stdout);,,
comma_atoms,pack-objects.c,2095,-,+,-,,6.0,"					error(_(""delta base offset overflow in pack for %s""),
					      oid_to_hex(&entry->idx.oid));",,
comma_atoms,pack-objects.c,2104,-,+,-,,5.0,"				error(_(""delta base offset out of bound for %s""),
				      oid_to_hex(&entry->idx.oid));",,
comma_atoms,pack-objects.c,2274,+,+,+,"cur = entry, total_depth = 0",7.0,"	for (cur = entry, total_depth = 0;",6.0,"cur = entry , total_depth = 0"
comma_atoms,pack-objects.c,2276,+,+,+,"cur = DELTA(cur), total_depth++",7.0,"	     cur = DELTA(cur), total_depth++) {",6.0,"cur = DELTA ( cur ) , total_depth ++"
comma_atoms,pack-objects.c,3308,-,+,-,,11.0,			return config_error_nonbool(k);,,
comma_atoms,pack-objects.c,3811,-,+,-,,2.0,	assert(arg_missing_action == MA_ALLOW_ANY);,,
comma_atoms,pack-objects.c,3825,-,+,-,,2.0,	assert(arg_missing_action == MA_ALLOW_PROMISOR);,,
comma_atoms,pack-objects.c,3840,-,+,-,,2.0,	assert(arg);,,
comma_atoms,pack-objects.c,3841,-,+,-,,2.0,	assert(!unset);,,
comma_atoms,pack-objects.c,3923,-,+,-,,11.0,"			return error_errno(""unable to stat %s"", oid_to_hex(oid));",,
comma_atoms,pack-redundant.c,379,+,+,+,"n = 0, p = *pl",7.0,"	for (n = 0, p = *pl; p; p = p->next)",6.0,"n = 0 , p = * pl"
comma_atoms,pack-revindex.c,223,-,+,-,,9.0,"		ret = error_errno(_(""failed to read %s""), revindex_name);",,
comma_atoms,pack-revindex.c,230,-,+,-,,9.0,"		ret = error(_(""reverse-index file %s is too small""), revindex_name);",,
comma_atoms,pack-revindex.c,235,-,+,-,,9.0,"		ret = error(_(""reverse-index file %s is corrupt""), revindex_name);",,
comma_atoms,pack-revindex.c,243,-,+,-,,9.0,"		ret = error(_(""reverse-index file %s has unknown signature""), revindex_name);",,
comma_atoms,pack-revindex.c,247,-,+,-,,9.0,"		ret = error(_(""reverse-index file %s has unsupported version %""PRIu32),
			    revindex_name, ntohl(hdr->version));",,
comma_atoms,pack-revindex.c,252,-,+,-,,9.0,"		ret = error(_(""reverse-index file %s has unsupported hash id %""PRIu32),
			    revindex_name, ntohl(hdr->hash_id));",,
comma_atoms,pack-revindex.c,324,-,+,-,,3.0,"		error(_(""invalid checksum""));",,
comma_atoms,pack-revindex.c,337,-,+,-,,4.0,"			error(_(""invalid rev-index position at %""PRIu64"": %""PRIu32"" != %""PRIu32""""),
			      (uint64_t)i, nr, rev_val);",,
comma_atoms,pack-revindex.c,351,-,+,-,,3.0,"		error(_(""multi-pack-index reverse-index chunk is the wrong size""));",,
comma_atoms,pack-revindex.c,437,-,+,-,,2.0,"	error(""bad offset for revindex"");",,
comma_atoms,pack-revindex.c,539,-,+,-,,10.0,"		return error(_(""could not determine preferred pack""));",,
comma_atoms,pack-write.c,78,-,+,-,,3.0,		assert(index_name);,,
comma_atoms,packed-backend.c,401,+,+,+,"dst = new_buffer, i = 0",7.0,"	for (dst = new_buffer, i = 0; i < nr; i++) {",6.0,"dst = new_buffer , i = 0"
comma_atoms,packed-backend.c,417,+,-,-,"dst = new_buffer, i = 0",,,,
comma_atoms,packed-backend.c,1064,+,+,+,"i = 1, j = 1",7.0,"	for (i = 1, j = 1; i < iter->jump_nr; i++) {",6.0,"i = 1 , j = 1"
comma_atoms,packed-backend.c,1078,+,-,-,"i = 1, j = 1",,,,
comma_atoms,packfile.c,103,-,+,-,,10.0,"		return error(""index file %s is too small"", path);",,
comma_atoms,packfile.c,123,-,+,-,,10.0,"		return error(""index file %s is too small"", path);",,
comma_atoms,packfile.c,125,-,+,-,,10.0,"		return error(""empty data"");",,
comma_atoms,packfile.c,130,-,+,-,,11.0,"			return error(""index file %s is version %""PRIu32
				     "" and is not supported by this binary""
				     "" (try upgrading GIT to a newer version)"",
				     path, version);",,
comma_atoms,packfile.c,144,-,+,-,,11.0,"			return error(""non-monotonic index %s"", path);",,
comma_atoms,packfile.c,157,-,+,-,,11.0,"			return error(""wrong index v1 file size in %s"", path);",,
comma_atoms,packfile.c,177,-,+,-,,11.0,"			return error(""wrong index v2 file size in %s"", path);",,
comma_atoms,packfile.c,185,-,+,-,,11.0,"			return error(""pack too large for current definition of off_t in %s"", path);",,
comma_atoms,packfile.c,261,+,+,+,"w_l = NULL, w = p->windows",7.0,"	for (w_l = NULL, w = p->windows; w; w = w->next) {",6.0,"w_l = NULL , w = p -> windows"
comma_atoms,packfile.c,545,-,+,-,,10.0,"		return error(""packfile %s index unavailable"", p->pack_name);",,
comma_atoms,packfile.c,568,-,+,-,,11.0,"			return error(""packfile %s not a regular file"", p->pack_name);",,
comma_atoms,packfile.c,571,-,+,-,,10.0,"		return error(""packfile %s size changed"", p->pack_name);",,
comma_atoms,packfile.c,576,-,+,-,,10.0,"		return error_errno(""error reading from %s"", p->pack_name);",,
comma_atoms,packfile.c,578,-,+,-,,10.0,"		return error(""file %s is far too short to be a packfile"", p->pack_name);",,
comma_atoms,packfile.c,580,-,+,-,,10.0,"		return error(""file %s is not a GIT packfile"", p->pack_name);",,
